Lineup 1,Team 1,GP 1,MIN 1,OFFRTG 1,DEFRTG 1,NETRTG 1,Lineup 2,Team 2,GP 2,MIN 2,OFFRTG 2,DEFRTG 2,NETRTG 2,Common Players,Player Removed,Player Added,OFFRTG Difference,DEFRTG Difference,NETRTG Difference,Substituted Minutes
T. Harris - M. Beasley - C. Cunningham - J. Ivey - J. Duren,DET,15,62,111.0,95.7,15.4,T. Harris - M. Beasley - C. Cunningham - J. Duren - S. Fontecchio,DET,9,26,126.6,85.0,41.6,"J. Duren, C. Cunningham, T. Harris, M. Beasley",J. Ivey,S. Fontecchio,15.599999999999994,-10.700000000000003,26.200000000000003,36
B. Bogdanović - D. Hunter - O. Okongwu - J. Johnson - K. Bufkin,ATL,7,61,100.7,105.7,-5.0,B. Bogdanović - T. Young - D. Hunter - O. Okongwu - J. Johnson,ATL,10,31,103.8,115.7,-11.9,"O. Okongwu, J. Johnson, B. Bogdanović, D. Hunter",K. Bufkin,T. Young,3.0999999999999943,10.0,-6.9,30
B. Simmons - N. Claxton - C. Johnson - K. Johnson - N. Clowney,BKN,5,61,107.2,124.6,-17.4,B. Simmons - N. Claxton - Z. Williams - K. Johnson - N. Clowney,BKN,3,30,123.8,117.2,6.6,"N. Clowney, B. Simmons, N. Claxton, K. Johnson",C. Johnson,Z. Williams,16.599999999999994,-7.3999999999999915,24.0,31
M. Beasley - I. Stewart - M. Sasser - S. Fontecchio - R. Holland II,DET,17,61,103.8,122.6,-18.8,T. Harris - M. Beasley - I. Stewart - M. Sasser - S. Fontecchio,DET,11,36,123.4,107.7,15.7,"S. Fontecchio, M. Beasley, M. Sasser, I. Stewart",R. Holland II,T. Harris,19.60000000000001,-14.899999999999991,34.5,25
T. Harris - T. Hardaway Jr. - M. Beasley - I. Stewart - C. Cunningham,DET,23,61,100.0,91.7,8.3,T. Harris - M. Beasley - I. Stewart - C. Cunningham - J. Ivey,DET,13,34,80.8,101.3,-20.5,"C. Cunningham, T. Harris, M. Beasley, I. Stewart",T. Hardaway Jr.,J. Ivey,-19.200000000000003,9.599999999999994,-28.8,27
T. Harris - T. Hardaway Jr. - M. Beasley - I. Stewart - C. Cunningham,DET,23,61,100.0,91.7,8.3,T. Harris - M. Beasley - I. Stewart - C. Cunningham - S. Fontecchio,DET,19,30,107.1,104.1,3.0,"C. Cunningham, T. Harris, M. Beasley, I. Stewart",T. Hardaway Jr.,S. Fontecchio,7.099999999999994,12.399999999999991,-5.300000000000001,31
C. LeVert - G. Niang - J. Allen - D. Garland - S. Merrill,CLE,20,60,123.2,121.3,1.9,C. LeVert - G. Niang - J. Allen - M. Strus - D. Garland,CLE,10,28,95.3,127.7,-32.4,"C. LeVert, G. Niang, J. Allen, D. Garland",S. Merrill,M. Strus,-27.900000000000006,6.400000000000006,-34.3,32
C. LeVert - G. Niang - J. Allen - D. Garland - S. Merrill,CLE,20,60,123.2,121.3,1.9,C. LeVert - J. Allen - D. Garland - D. Wade - S. Merrill,CLE,9,28,119.7,110.3,9.3,"C. LeVert, J. Allen, D. Garland, S. Merrill",G. Niang,D. Wade,-3.5,-11.0,7.4,32
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,K. Towns - O. Anunoby - J. Hart - M. Bridges - M. McBride,NYK,13,37,117.1,112.7,4.4,"K. Towns, J. Hart, M. McBride, O. Anunoby",J. Brunson,M. Bridges,-12.700000000000017,11.900000000000006,-24.6,23
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,K. Towns - C. Payne - O. Anunoby - J. Hart - M. McBride,NYK,12,36,109.0,98.8,10.2,"K. Towns, J. Hart, M. McBride, O. Anunoby",J. Brunson,C. Payne,-20.80000000000001,-2.0,-18.8,24
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,15,35,119.0,102.5,16.5,"K. Towns, J. Brunson, J. Hart, M. McBride",O. Anunoby,M. Bridges,-10.800000000000011,1.7000000000000028,-12.5,25
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,NYK,16,34,123.7,114.5,9.2,"K. Towns, J. Brunson, M. McBride, O. Anunoby",J. Hart,M. Bridges,-6.1000000000000085,13.700000000000003,-19.8,26
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,K. Towns - C. Payne - O. Anunoby - J. Hart - J. Brunson,NYK,8,33,135.7,110.0,25.7,"K. Towns, J. Brunson, J. Hart, O. Anunoby",M. McBride,C. Payne,5.899999999999977,9.200000000000003,-3.3000000000000007,27
K. Towns - O. Anunoby - J. Hart - J. Brunson - M. McBride,NYK,17,60,129.8,100.8,29.0,O. Anunoby - J. Hart - J. Brunson - P. Achiuwa - M. McBride,NYK,8,29,126.7,128.6,-1.9,"J. Hart, J. Brunson, M. McBride, O. Anunoby",K. Towns,P. Achiuwa,-3.1000000000000085,27.799999999999997,-30.9,31
M. Bridges - G. Williams - L. Ball - J. Green - B. Miller,CHA,6,60,127.6,133.6,-6.0,G. Williams - L. Ball - J. Green - M. Diabate - B. Miller,CHA,6,31,126.6,119.7,6.9,"L. Ball, G. Williams, B. Miller, J. Green",M. Bridges,M. Diabate,-1.0,-13.899999999999991,12.9,29
O. Anunoby - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,15,59,115.7,104.8,10.9,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,NYK,16,34,123.7,114.5,9.2,"J. Brunson, M. Bridges, M. McBride, O. Anunoby",P. Achiuwa,K. Towns,8.0,9.700000000000003,-1.700000000000001,25
O. Anunoby - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,15,59,115.7,104.8,10.9,J. Hart - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,11,29,88.7,104.8,-16.1,"J. Brunson, M. Bridges, M. McBride, P. Achiuwa",O. Anunoby,J. Hart,-27.0,0.0,-27.0,30
O. Anunoby - M. Bridges - J. Brunson - P. Achiuwa - M. McBride,NYK,15,59,115.7,104.8,10.9,O. Anunoby - J. Hart - J. Brunson - P. Achiuwa - M. McBride,NYK,8,29,126.7,128.6,-1.9,"J. Brunson, M. McBride, O. Anunoby, P. Achiuwa",M. Bridges,J. Hart,11.0,23.799999999999997,-12.8,30
D. Ayton - D. Avdija - S. Henderson - S. Sharpe - T. Camara,POR,10,58,116.1,117.4,-1.2,A. Simons - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,14,49,116.2,97.1,19.1,"D. Avdija, T. Camara, S. Henderson, D. Ayton",S. Sharpe,A. Simons,0.10000000000000853,-20.30000000000001,20.3,9
D. Ayton - D. Avdija - S. Henderson - S. Sharpe - T. Camara,POR,10,58,116.1,117.4,-1.2,J. Grant - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,10,44,97.9,103.2,-5.4,"D. Avdija, T. Camara, S. Henderson, D. Ayton",S. Sharpe,J. Grant,-18.19999999999999,-14.200000000000003,-4.2,14
D. Ayton - D. Avdija - S. Henderson - S. Sharpe - T. Camara,POR,10,58,116.1,117.4,-1.2,A. Simons - D. Ayton - S. Henderson - S. Sharpe - T. Camara,POR,5,28,101.6,158.3,-56.7,"S. Sharpe, T. Camara, S. Henderson, D. Ayton",D. Avdija,A. Simons,-14.5,40.900000000000006,-55.5,30
D. Ayton - D. Avdija - S. Henderson - S. Sharpe - T. Camara,POR,10,58,116.1,117.4,-1.2,D. Ayton - S. Henderson - S. Sharpe - K. Murray - T. Camara,POR,7,26,120.0,113.8,6.2,"S. Sharpe, T. Camara, S. Henderson, D. Ayton",D. Avdija,K. Murray,3.9000000000000057,-3.6000000000000085,7.4,32
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,OKC,12,58,117.1,96.2,20.9,S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,"S. Gilgeous-Alexander, L. Dort, I. Joe, J. Williams",I. Hartenstein,C. Wallace,1.8000000000000114,-10.799999999999997,12.600000000000001,0
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,OKC,12,58,117.1,96.2,20.9,S. Gilgeous-Alexander - L. Dort - I. Joe - C. Holmgren - J. Williams,OKC,5,45,122.7,117.7,5.0,"S. Gilgeous-Alexander, L. Dort, I. Joe, J. Williams",I. Hartenstein,C. Holmgren,5.6000000000000085,21.5,-15.899999999999999,13
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,OKC,12,58,117.1,96.2,20.9,S. Gilgeous-Alexander - L. Dort - I. Joe - A. Wiggins - J. Williams,OKC,8,43,127.7,129.2,-1.5,"S. Gilgeous-Alexander, L. Dort, I. Joe, J. Williams",I. Hartenstein,A. Wiggins,10.600000000000009,32.999999999999986,-22.4,15
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,OKC,12,58,117.1,96.2,20.9,I. Hartenstein - S. Gilgeous-Alexander - I. Joe - J. Williams - C. Wallace,OKC,11,37,100.0,122.4,-22.4,"I. Hartenstein, S. Gilgeous-Alexander, I. Joe, J. Williams",L. Dort,C. Wallace,-17.099999999999994,26.200000000000003,-43.3,21
I. Hartenstein - S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams,OKC,12,58,117.1,96.2,20.9,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - A. Wiggins - J. Williams,OKC,6,34,131.5,95.9,35.6,"I. Hartenstein, S. Gilgeous-Alexander, L. Dort, J. Williams",I. Joe,A. Wiggins,14.400000000000006,-0.29999999999999716,14.700000000000003,24
K. Love - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,MIA,5,58,97.5,100.8,-3.3,T. Rozier - B. Adebayo - H. Highsmith - T. Herro - N. Jović,MIA,11,48,99.0,97.0,2.0,"B. Adebayo, T. Rozier, H. Highsmith, T. Herro",K. Love,N. Jović,1.5,-3.799999999999997,5.3,10
K. Love - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,MIA,5,58,97.5,100.8,-3.3,J. Butler - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,MIA,8,42,121.6,105.7,15.8,"B. Adebayo, T. Rozier, H. Highsmith, T. Herro",K. Love,J. Butler,24.099999999999994,4.900000000000006,19.1,16
K. Love - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,MIA,5,58,97.5,100.8,-3.3,T. Rozier - B. Adebayo - D. Robinson - H. Highsmith - T. Herro,MIA,10,35,126.0,111.8,14.3,"B. Adebayo, T. Rozier, H. Highsmith, T. Herro",K. Love,D. Robinson,28.5,11.0,17.6,23
S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,S. Gilgeous-Alexander - L. Dort - I. Joe - C. Holmgren - J. Williams,OKC,5,45,122.7,117.7,5.0,"S. Gilgeous-Alexander, L. Dort, I. Joe, J. Williams",C. Wallace,C. Holmgren,3.799999999999997,32.3,-28.5,13
S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,S. Gilgeous-Alexander - L. Dort - A. Wiggins - J. Williams - C. Wallace,OKC,14,44,122.8,117.5,5.3,"S. Gilgeous-Alexander, C. Wallace, L. Dort, J. Williams",I. Joe,A. Wiggins,3.8999999999999915,32.099999999999994,-28.2,14
S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,S. Gilgeous-Alexander - L. Dort - I. Joe - A. Wiggins - J. Williams,OKC,8,43,127.7,129.2,-1.5,"S. Gilgeous-Alexander, L. Dort, I. Joe, J. Williams",C. Wallace,A. Wiggins,8.799999999999997,43.79999999999998,-35.0,15
S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,I. Hartenstein - S. Gilgeous-Alexander - I. Joe - J. Williams - C. Wallace,OKC,11,37,100.0,122.4,-22.4,"S. Gilgeous-Alexander, C. Wallace, I. Joe, J. Williams",L. Dort,I. Hartenstein,-18.900000000000006,37.0,-55.9,21
S. Gilgeous-Alexander - L. Dort - I. Joe - J. Williams - C. Wallace,OKC,13,58,118.9,85.4,33.5,S. Gilgeous-Alexander - L. Dort - J. Williams - J. Williams - C. Wallace,OKC,7,31,100.0,110.6,-10.6,"C. Wallace, L. Dort, S. Gilgeous-Alexander, J. Williams",I. Joe,,-18.900000000000006,25.19999999999999,-44.1,27
F. VanVleet - D. Brooks - A. Sengun - J. Smith Jr. - A. Thompson,HOU,13,57,116.9,86.4,30.5,D. Brooks - J. Green - A. Sengun - J. Smith Jr. - A. Thompson,HOU,8,48,103.9,94.1,9.8,"A. Thompson, D. Brooks, J. Smith Jr., A. Sengun",F. VanVleet,J. Green,-13.0,7.699999999999989,-20.7,9
F. VanVleet - D. Brooks - A. Sengun - J. Smith Jr. - A. Thompson,HOU,13,57,116.9,86.4,30.5,F. VanVleet - D. Brooks - A. Sengun - T. Eason - A. Thompson,HOU,14,40,125.0,72.1,52.9,"A. Thompson, D. Brooks, F. VanVleet, A. Sengun",J. Smith Jr.,T. Eason,8.099999999999994,-14.300000000000011,22.4,17
J. Harden - N. Powell - K. Dunn - I. Zubac - A. Coffey,LAC,14,57,135.8,94.3,41.6,J. Harden - K. Leonard - N. Powell - K. Dunn - I. Zubac,LAC,3,43,95.7,117.0,-21.3,"N. Powell, J. Harden, K. Dunn, I. Zubac",A. Coffey,K. Leonard,-40.10000000000001,22.700000000000003,-62.900000000000006,14
J. Harden - N. Powell - K. Dunn - I. Zubac - A. Coffey,LAC,14,57,135.8,94.3,41.6,N. Batum - J. Harden - N. Powell - K. Dunn - I. Zubac,LAC,8,30,111.6,84.6,27.0,"N. Powell, J. Harden, K. Dunn, I. Zubac",A. Coffey,N. Batum,-24.200000000000017,-9.700000000000003,-14.600000000000001,27
J. Harden - N. Powell - K. Dunn - I. Zubac - A. Coffey,LAC,14,57,135.8,94.3,41.6,N. Batum - J. Harden - N. Powell - I. Zubac - A. Coffey,LAC,11,29,96.5,131.7,-35.2,"N. Powell, J. Harden, I. Zubac, A. Coffey",K. Dunn,N. Batum,-39.30000000000001,37.39999999999999,-76.80000000000001,28
K. Middleton - G. Antetokounmpo - B. Portis - G. Trent Jr. - A. Green,MIL,9,57,128.5,102.5,26.0,G. Antetokounmpo - D. Wright - B. Portis - G. Trent Jr. - A. Green,MIL,7,35,133.8,133.8,0.0,"G. Trent Jr., B. Portis, A. Green, G. Antetokounmpo",K. Middleton,D. Wright,5.300000000000011,31.30000000000001,-26.0,22
K. Middleton - G. Antetokounmpo - B. Portis - G. Trent Jr. - A. Green,MIL,9,57,128.5,102.5,26.0,D. Lillard - K. Middleton - G. Antetokounmpo - B. Portis - A. Green,MIL,10,28,110.9,93.4,17.5,"B. Portis, A. Green, G. Antetokounmpo, K. Middleton",G. Trent Jr.,D. Lillard,-17.599999999999994,-9.099999999999994,-8.5,29
C. Kispert - B. Coulibaly - A. Sarr - C. Carrington - K. George,WAS,16,56,109.6,128.2,-18.6,J. Valančiūnas - C. Kispert - B. Coulibaly - C. Carrington - K. George,WAS,19,53,109.7,128.6,-18.8,"C. Carrington, B. Coulibaly, C. Kispert, K. George",A. Sarr,J. Valančiūnas,0.10000000000000853,0.4000000000000057,-0.1999999999999993,3
C. Kispert - B. Coulibaly - A. Sarr - C. Carrington - K. George,WAS,16,56,109.6,128.2,-18.6,J. Poole - C. Kispert - B. Coulibaly - A. Sarr - K. George,WAS,14,48,112.9,101.8,11.1,"B. Coulibaly, C. Kispert, A. Sarr, K. George",C. Carrington,J. Poole,3.3000000000000114,-26.39999999999999,29.700000000000003,8
J. Poeltl - R. Barrett - O. Agbaji - S. Barnes - G. Dick,TOR,6,56,100.0,119.5,-19.5,J. Poeltl - R. Barrett - O. Agbaji - D. Mitchell - S. Barnes,TOR,10,55,110.0,84.2,25.8,"S. Barnes, J. Poeltl, R. Barrett, O. Agbaji",G. Dick,D. Mitchell,10.0,-35.3,45.3,1
J. Poeltl - R. Barrett - O. Agbaji - S. Barnes - G. Dick,TOR,6,56,100.0,119.5,-19.5,J. Poeltl - O. Agbaji - D. Mitchell - S. Barnes - G. Dick,TOR,7,52,105.7,109.0,-3.3,"S. Barnes, J. Poeltl, G. Dick, O. Agbaji",R. Barrett,D. Mitchell,5.700000000000003,-10.5,16.2,4
J. Poeltl - R. Barrett - O. Agbaji - S. Barnes - G. Dick,TOR,6,56,100.0,119.5,-19.5,J. Poeltl - I. Quickley - O. Agbaji - S. Barnes - G. Dick,TOR,4,46,120.0,109.1,10.9,"S. Barnes, J. Poeltl, G. Dick, O. Agbaji",R. Barrett,I. Quickley,20.0,-10.400000000000006,30.4,10
R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - C. Braun,DEN,15,56,137.6,92.7,44.9,R. Westbrook - N. Jokić - J. Strawther - C. Braun - P. Watson,DEN,21,43,99.0,94.1,5.0,"N. Jokić, J. Strawther, C. Braun, R. Westbrook",M. Porter Jr.,P. Watson,-38.599999999999994,1.3999999999999915,-39.9,13
R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - C. Braun,DEN,15,56,137.6,92.7,44.9,R. Westbrook - N. Jokić - M. Porter Jr. - J. Strawther - P. Watson,DEN,18,30,114.3,111.0,3.3,"N. Jokić, J. Strawther, M. Porter Jr., R. Westbrook",C. Braun,P. Watson,-23.299999999999997,18.299999999999997,-41.6,26
J. Poeltl - R. Barrett - O. Agbaji - D. Mitchell - S. Barnes,TOR,10,55,110.0,84.2,25.8,J. Poeltl - O. Agbaji - D. Mitchell - S. Barnes - G. Dick,TOR,7,52,105.7,109.0,-3.3,"D. Mitchell, S. Barnes, J. Poeltl, O. Agbaji",R. Barrett,G. Dick,-4.299999999999997,24.799999999999997,-29.1,3
M. Conley - J. Randle - N. Reid - A. Edwards - J. McDaniels,MIN,21,55,105.7,105.7,0.0,M. Conley - R. Gobert - N. Reid - A. Edwards - J. McDaniels,MIN,20,55,113.2,87.4,25.8,"M. Conley, J. McDaniels, A. Edwards, N. Reid",J. Randle,R. Gobert,7.5,-18.299999999999997,25.8,0
M. Conley - R. Gobert - N. Reid - A. Edwards - J. McDaniels,MIN,20,55,113.2,87.4,25.8,R. Gobert - N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels,MIN,19,49,104.8,113.0,-8.2,"R. Gobert, J. McDaniels, A. Edwards, N. Reid",M. Conley,N. Alexander-Walker,-8.400000000000006,25.599999999999994,-34.0,6
M. Conley - R. Gobert - N. Reid - A. Edwards - J. McDaniels,MIN,20,55,113.2,87.4,25.8,M. Conley - R. Gobert - D. DiVincenzo - N. Reid - J. McDaniels,MIN,16,31,88.7,132.3,-43.6,"M. Conley, J. McDaniels, R. Gobert, N. Reid",A. Edwards,D. DiVincenzo,-24.5,44.900000000000006,-69.4,24
M. Conley - R. Gobert - N. Reid - A. Edwards - J. McDaniels,MIN,20,55,113.2,87.4,25.8,M. Conley - R. Gobert - D. DiVincenzo - A. Edwards - J. McDaniels,MIN,10,30,123.2,93.0,30.2,"M. Conley, J. McDaniels, R. Gobert, A. Edwards",N. Reid,D. DiVincenzo,10.0,5.599999999999994,4.399999999999999,25
N. Vučević - Z. LaVine - A. Dosunmu - J. Giddey - J. Phillips,CHI,16,55,118.9,109.8,9.1,N. Vučević - Z. LaVine - P. Williams - A. Dosunmu - J. Giddey,CHI,16,51,102.5,110.1,-7.6,"A. Dosunmu, N. Vučević, Z. LaVine, J. Giddey",J. Phillips,P. Williams,-16.400000000000006,0.29999999999999716,-16.7,4
B. Beal - M. Plumlee - T. Jones - D. Booker - R. O'Neale,PHX,5,54,110.7,136.4,-25.7,M. Plumlee - T. Jones - D. Booker - R. O'Neale - G. Allen,PHX,14,38,106.0,116.9,-10.9,"R. O'Neale, M. Plumlee, D. Booker, T. Jones",B. Beal,G. Allen,-4.700000000000003,-19.5,14.799999999999999,16
K. Irving - K. Thompson - L. Dončić - D. Gafford - N. Marshall,DAL,6,54,116.9,113.6,3.4,K. Irving - K. Thompson - P. Washington - D. Gafford - N. Marshall,DAL,8,27,129.8,110.5,19.3,"N. Marshall, K. Irving, D. Gafford, K. Thompson",L. Dončić,P. Washington,12.900000000000006,-3.0999999999999943,15.9,27
N. Batum - K. Dunn - I. Zubac - A. Coffey - K. Porter Jr.,LAC,10,54,106.3,95.6,10.7,N. Batum - N. Powell - I. Zubac - A. Coffey - K. Porter Jr.,LAC,8,30,118.0,104.8,13.3,"K. Porter Jr., N. Batum, I. Zubac, A. Coffey",K. Dunn,N. Powell,11.700000000000003,9.200000000000003,2.6000000000000014,24
P. George - J. Embiid - K. Oubre Jr. - C. Martin - T. Maxey,PHI,4,54,101.7,107.7,-6.0,P. George - J. Embiid - K. Oubre Jr. - T. Maxey - K. Martin,PHI,2,32,125.8,96.7,29.1,"P. George, J. Embiid, K. Oubre Jr., T. Maxey",C. Martin,K. Martin,24.099999999999994,-11.0,35.1,22
B. Adebayo - D. Robinson - H. Highsmith - T. Herro - J. Jaquez Jr.,MIA,7,53,98.0,118.0,-20.0,B. Adebayo - D. Robinson - H. Highsmith - T. Herro - K. Ware,MIA,4,42,108.1,111.5,-3.4,"B. Adebayo, H. Highsmith, D. Robinson, T. Herro",J. Jaquez Jr.,K. Ware,10.099999999999994,-6.5,16.6,11
B. Adebayo - D. Robinson - H. Highsmith - T. Herro - J. Jaquez Jr.,MIA,7,53,98.0,118.0,-20.0,T. Rozier - B. Adebayo - D. Robinson - H. Highsmith - T. Herro,MIA,10,35,126.0,111.8,14.3,"B. Adebayo, H. Highsmith, D. Robinson, T. Herro",J. Jaquez Jr.,T. Rozier,28.0,-6.200000000000003,34.3,18
A. Horford - J. Holiday - K. Porziņģis - J. Brown - D. White,BOS,8,52,96.4,109.3,-12.8,A. Horford - J. Holiday - K. Porziņģis - J. Brown - J. Tatum,BOS,4,32,127.5,111.9,15.6,"J. Holiday, J. Brown, K. Porziņģis, A. Horford",D. White,J. Tatum,31.099999999999994,2.6000000000000085,28.4,20
A. Horford - J. Holiday - K. Porziņģis - J. Brown - D. White,BOS,8,52,96.4,109.3,-12.8,J. Holiday - K. Porziņģis - J. Brown - D. White - P. Pritchard,BOS,8,31,123.2,94.4,28.8,"J. Holiday, J. Brown, D. White, K. Porziņģis",A. Horford,P. Pritchard,26.799999999999997,-14.899999999999991,41.6,21
J. Poeltl - O. Agbaji - D. Mitchell - S. Barnes - G. Dick,TOR,7,52,105.7,109.0,-3.3,J. Poeltl - I. Quickley - O. Agbaji - S. Barnes - G. Dick,TOR,4,46,120.0,109.1,10.9,"S. Barnes, J. Poeltl, G. Dick, O. Agbaji",D. Mitchell,I. Quickley,14.299999999999997,0.09999999999999432,14.2,6
J. Poeltl - O. Agbaji - D. Mitchell - S. Barnes - G. Dick,TOR,7,52,105.7,109.0,-3.3,J. Poeltl - C. Boucher - O. Agbaji - D. Mitchell - G. Dick,TOR,11,33,112.3,109.6,2.7,"D. Mitchell, J. Poeltl, G. Dick, O. Agbaji",S. Barnes,C. Boucher,6.599999999999994,0.5999999999999943,6.0,19
T. Lyles - D. Sabonis - M. Monk - K. Huerter - K. Ellis,SAC,12,52,116.7,120.5,-3.9,D. DeRozan - D. Sabonis - M. Monk - K. Huerter - K. Ellis,SAC,11,48,122.2,102.9,19.3,"K. Ellis, K. Huerter, D. Sabonis, M. Monk",T. Lyles,D. DeRozan,5.5,-17.599999999999994,23.2,4
N. Vučević - Z. LaVine - P. Williams - A. Dosunmu - J. Giddey,CHI,16,51,102.5,110.1,-7.6,N. Vučević - C. White - P. Williams - A. Dosunmu - J. Giddey,CHI,4,47,117.3,148.0,-30.7,"A. Dosunmu, N. Vučević, P. Williams, J. Giddey",Z. LaVine,C. White,14.799999999999997,37.900000000000006,-23.1,4
A. Simons - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,14,49,116.2,97.1,19.1,J. Grant - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,10,44,97.9,103.2,-5.4,"D. Avdija, T. Camara, S. Henderson, D. Ayton",A. Simons,J. Grant,-18.299999999999997,6.1000000000000085,-24.5,5
A. Simons - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,14,49,116.2,97.1,19.1,J. Grant - A. Simons - D. Ayton - D. Avdija - S. Henderson,POR,9,35,108.3,111.1,-2.8,"D. Avdija, A. Simons, D. Ayton, S. Henderson",T. Camara,J. Grant,-7.900000000000006,14.0,-21.900000000000002,14
A. Simons - D. Ayton - D. Avdija - S. Henderson - T. Camara,POR,14,49,116.2,97.1,19.1,A. Simons - D. Ayton - S. Henderson - S. Sharpe - T. Camara,POR,5,28,101.6,158.3,-56.7,"A. Simons, T. Camara, S. Henderson, D. Ayton",D. Avdija,S. Sharpe,-14.600000000000009,61.20000000000002,-75.80000000000001,21
R. Gobert - N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels,MIN,19,49,104.8,113.0,-8.2,R. Gobert - N. Alexander-Walker - N. Reid - A. Edwards - R. Dillingham,MIN,8,26,125.5,92.6,32.9,"R. Gobert, N. Alexander-Walker, A. Edwards, N. Reid",J. McDaniels,R. Dillingham,20.700000000000003,-20.400000000000006,41.099999999999994,23
D. Brooks - J. Green - A. Sengun - J. Smith Jr. - A. Thompson,HOU,8,48,103.9,94.1,9.8,D. Brooks - J. Green - A. Sengun - T. Eason - A. Thompson,HOU,9,28,140.0,103.1,36.9,"A. Thompson, D. Brooks, J. Green, A. Sengun",J. Smith Jr.,T. Eason,36.099999999999994,9.0,27.099999999999998,20
D. DeRozan - D. Sabonis - M. Monk - K. Huerter - K. Ellis,SAC,11,48,122.2,102.9,19.3,D. DeRozan - D. Sabonis - M. Monk - K. Huerter - K. Murray,SAC,13,29,109.5,95.2,14.3,"D. DeRozan, D. Sabonis, M. Monk, K. Huerter",K. Ellis,K. Murray,-12.700000000000003,-7.700000000000003,-5.0,19
D. Mitchell - J. Allen - M. Strus - D. Garland - E. Mobley,CLE,5,48,125.7,106.8,18.9,D. Mitchell - J. Allen - M. Strus - D. Garland - D. Wade,CLE,5,39,137.3,120.7,16.6,"D. Mitchell, J. Allen, M. Strus, D. Garland",E. Mobley,D. Wade,11.600000000000009,13.900000000000006,-2.299999999999997,9
J. Poole - C. Kispert - B. Coulibaly - A. Sarr - K. George,WAS,14,48,112.9,101.8,11.1,K. Kuzma - J. Poole - B. Coulibaly - A. Sarr - K. George,WAS,4,29,87.7,124.6,-36.9,"B. Coulibaly, A. Sarr, J. Poole, K. George",C. Kispert,K. Kuzma,-25.200000000000003,22.799999999999997,-48.0,19
J. Poole - C. Kispert - B. Coulibaly - A. Sarr - K. George,WAS,14,48,112.9,101.8,11.1,J. Poole - C. Kispert - B. Coulibaly - A. Sarr - B. Carrington,WAS,12,27,113.0,105.4,7.6,"B. Coulibaly, C. Kispert, J. Poole, A. Sarr",K. George,B. Carrington,0.09999999999999432,3.6000000000000085,-3.5,21
J. Tatum - D. White - L. Kornet - P. Pritchard - S. Hauser,BOS,11,48,116.2,84.9,31.3,J. Tatum - D. White - N. Queta - P. Pritchard - S. Hauser,BOS,11,44,128.6,95.6,33.0,"S. Hauser, J. Tatum, P. Pritchard, D. White",L. Kornet,N. Queta,12.399999999999991,10.699999999999989,1.6999999999999993,4
